Bootstraps,Error
1367,93.97332079637485
1368,89.37231512602918
1369,89.23469660971628
1370,88.27257487784894
1371,94.31423636514698
1372,89.67840774542016
1373,91.94558177876547
1374,89.57474466964368
1375,89.99326050169967
1376,94.26114888993253
1377,90.35404663888073
1378,91.64913972866164
1379,95.05862606670577
1380,89.48839894417323
1381,88.69703649954546
1382,89.4193908989363
1383,91.63332316684468
1384,89.5284778246496
1385,92.20376795248131
1386,90.63355803856824
1387,91.96280716370637
1388,89.89783861017634
1389,91.39196873990402
1390,96.01717057306134
1391,89.77052863736232
1392,96.08539421670876
1393,95.64208679257152
1394,96.14626691702422
1395,92.82294303906626
1396,92.52187954997129
1397,92.34709955031211
1398,93.71455089361635
1399,94.29986592137018
1400,92.10123539353347
1401,93.10495371661905
1402,94.25408024468912
1403,92.62929557652723
1404,88.99991160848344
1405,95.22720803681949
1406,91.50830626181659
1407,93.03429430856363
1408,90.31546148383147
1409,92.55983005858951
1410,93.64269939813667
1411,94.01056949332613
1412,88.54221424477448
1413,93.00213379555473
1414,88.80834308142526
1415,94.62259818138178
1416,95.45098517400466
1417,89.6077967184192
1418,91.22687245978433
1419,88.8116966646266
1420,93.82149894783639
1421,87.61814869531273
1422,93.00294222417911
1423,94.17436086184001
1424,93.2650480420348
1425,91.61222672663725
1426,92.3798018062571
1427,91.34273296102447
1428,95.26865247785544
1429,92.32963137962541
1430,93.46712645669946
1431,89.72624971384555
1432,94.04455644803893
1433,92.32183103499459
1434,91.94418039263289
1435,91.84020237023444
1436,90.80543158174804
1437,91.43797502735964
1438,90.3968294599338
1439,92.01409133495916
1440,94.3743546556615
1441,92.51023638966194
1442,94.18855110460571
1443,93.06812363070576
1444,91.1181203519965
1445,90.70215144812154
1446,93.9292401174327
1447,92.7504272782068
1448,92.32315813693765
1449,92.55122839222064
1450,87.84925589792881
1451,89.13761489925176
1452,91.04348234237798
1453,96.04262980944783
1454,95.24469511289624
1455,93.810929391571
1456,89.5168484106438
1457,91.42763897304447
1458,93.4897000765134
1459,88.29085651317939
1460,93.63056144272406
1461,89.11824569673368
1462,92.13534557723773
1463,91.45286747555875
1464,92.46552576050408
1465,94.92537513731813
1466,91.45323031596025
1467,92.87526972672978
1468,89.47352093529281
1469,93.7993232718753
1470,93.72735854168234
1471,93.26848863412025
1472,90.52512646619527
1473,91.39180218401209
1474,92.34257289961621
1475,89.76181076149368
1476,93.19457261989021
1477,90.23388433159917
1478,90.4717224128727
1479,93.95865025276142
1480,90.26814997507446
1481,93.17512071957266
1482,96.0954899887435
1483,94.40178139323518
1484,88.07685418825045
1485,88.71096902654098
1486,92.67115692119907
1487,92.55162417866777
1488,95.62234171418977
1489,95.35695261715209
1490,91.85636116003306
1491,90.00075848279134
1492,93.16060519099497
1493,91.53971038856251
1494,94.18776103052022
1495,97.26014096469778
1496,91.58059048138811
1497,91.5177316193328
1498,92.0745561759797
1499,93.17635641684147
1500,94.93595414106571
1501,87.83350120029603
1502,93.36038333937798
1503,93.22995881576189
1504,94.42157775819337
1505,89.9036281400995
1506,90.43162315015172
1507,92.25222426092901
1508,92.58929246333388
1509,91.72973845057744
1510,92.74612666798006
1511,88.5033681885061
1512,91.7233679368176
1513,89.91728183344073
1514,90.69493224623415
1515,92.81345797295265
1516,90.7127318143308
1517,91.31933281489208
1518,88.14981424970608
1519,90.67260739538833
1520,93.7474164159201
1521,89.19242613676188
1522,91.77310307094243
1523,92.47059176920108
1524,93.62411140164112
1525,92.8036076164232
1526,89.06750044867998
1527,95.62751143313301
1528,93.0645703389766
1529,91.5882594099987
1530,91.0805564777867
1531,89.83199733947251
1532,90.18823565600408
1533,90.09319847256991
1534,91.66230848621863
1535,87.9221964331064
1536,92.87738729108426
1537,92.46717533345463
1538,95.81143449918797
1539,95.10744509018939
1540,85.40485059854976
1541,91.19045243054788
1542,92.46659338315858
1543,92.85752518267218
1544,89.93461243321394
1545,94.78972783715936
1546,90.42992075298898
1547,89.94261625686688
1548,93.40305087919921
1549,88.70745392815763
1550,92.74253089568516
1551,89.0958748232432
1552,91.61989726782365
1553,91.03695751055703
1554,88.33084341942325
1555,92.72034363107123
1556,90.34631057113441
1557,92.16867574804407
1558,92.40770816092768
1559,90.55383699150275
1560,91.62252965623229
1561,94.1240603303029
1562,94.07981691977135
1563,92.05931180465134
1564,94.59816081745923
1565,94.1746770874611
1566,93.58246816051876
1567,91.15920622755361
1568,94.6556735049113
1569,92.92211774037493
1570,94.47635846646983
1571,92.30653187767963
1572,92.2392916694725
1573,89.12948792290538
1574,92.06285044862238
1575,93.10714632337181
1576,92.14034220556991
1577,91.20979299958273
1578,98.0920561770632
1579,92.44833041482498
1580,90.83517539022141
1581,89.87379783951853
1582,97.09146771005994
1583,90.70973268136257
1584,95.40778588792519
1585,91.50103638118476
1586,93.94190863055415
1587,91.76574511545522
1588,91.7412464829592
1589,94.91570062890646
1590,91.50180496001504
1591,91.75656289078276
1592,93.74085017038584
1593,92.06661118176181
1594,93.0740786623359
1595,93.13703120195797
1596,90.6569923988562
1597,93.05081858180408
1598,89.66270232086829
1599,94.76855011968462
